CustomerID,Days_Since_Last_Purchase,Purchase_Frequency,Annual_Income,Average_Order_Value,Total_Items_Purchased,Total_Quantity,Average_Quantity_Per_Order,Days_Since_First_Purchase,Customer_Lifetime_Days,Purchase_Rate,Customer_Segment_Tenure,Age,Years_Customer,Spending_Score,Cluster,Cluster_Interpretation
16499.0,359,2,365.45,19.23,19,127,6.68,364,5,0.3333,Loyal (6-12m),36,0.1,31,0,Budget-conscious customers with moderate spending patterns
16500.0,4,6,400.86,36.44,11,123,11.18,330,326,0.0183,Loyal (6-12m),33,0.9,34,2,Frequent buyers with consistent engagement
16503.0,106,4,1431.93,17.05,84,569,6.77,359,253,0.0157,Loyal (6-12m),46,0.7,71,2,Frequent buyers with consistent engagement
16504.0,24,1,484.38,5.63,86,524,6.09,24,0,1.0,New (0-30d),43,0.1,40,0,Budget-conscious customers with moderate spending patterns
16505.0,31,1,777.6,194.4,4,576,144.0,31,0,1.0,Recent (1-3m),18,0.1,55,0,Budget-conscious customers with moderate spending patterns
16506.0,19,2,90.3,30.1,3,42,14.0,39,20,0.0952,Recent (1-3m),32,0.1,3,0,Budget-conscious customers with moderate spending patterns
16509.0,296,1,363.7,27.98,13,64,4.92,296,0,1.0,Loyal (6-12m),71,0.1,31,0,Budget-conscious customers with moderate spending patterns
16510.0,371,1,248.1,19.08,13,92,7.08,371,0,1.0,VIP (1y+),18,0.1,20,0,Budget-conscious customers with moderate spending patterns
16511.0,21,3,950.26,5.62,169,417,2.47,266,245,0.0122,Loyal (6-12m),42,0.7,60,2,Frequent buyers with consistent engagement
16513.0,4,4,874.59,24.99,35,407,11.63,42,38,0.1026,Recent (1-3m),39,0.1,58,0,Budget-conscious customers with moderate spending patterns
16515.0,51,5,1627.13,14.4,113,833,7.37,310,259,0.0192,Loyal (6-12m),28,0.7,75,2,Frequent buyers with consistent engagement
16516.0,29,1,101.7,16.95,6,58,9.67,29,0,1.0,New (0-30d),34,0.1,4,0,Budget-conscious customers with moderate spending patterns
16517.0,276,1,162.7,9.57,17,96,5.65,276,0,1.0,Loyal (6-12m),45,0.1,11,0,Budget-conscious customers with moderate spending patterns
16518.0,60,2,484.32,12.11,40,327,8.18,283,223,0.0089,Loyal (6-12m),55,0.6,40,0,Budget-conscious customers with moderate spending patterns
16519.0,24,2,215.08,16.54,13,54,4.15,364,340,0.0059,Loyal (6-12m),27,0.9,17,2,Frequent buyers with consistent engagement
16520.0,185,3,1046.57,6.71,156,558,3.58,364,179,0.0167,Loyal (6-12m),39,0.5,63,2,Frequent buyers with consistent engagement
16523.0,1,21,9418.47,32.48,290,4265,14.71,315,314,0.0667,Loyal (6-12m),33,0.9,97,2,Frequent buyers with consistent engagement
16525.0,1,26,13027.45,71.19,183,7397,40.42,366,365,0.071,VIP (1y+),25,1.0,98,2,Frequent buyers with consistent engagement
16526.0,171,1,290.36,19.36,15,106,7.07,171,0,1.0,Regular (3-6m),27,0.1,23,0,Budget-conscious customers with moderate spending patterns
16527.0,80,1,228.06,16.29,14,106,7.57,80,0,1.0,Recent (1-3m),40,0.1,18,0,Budget-conscious customers with moderate spending patterns
16528.0,3,1,244.41,14.38,17,171,10.06,3,0,1.0,New (0-30d),33,0.1,19,0,Budget-conscious customers with moderate spending patterns
16529.0,189,1,455.25,15.18,30,198,6.6,189,0,1.0,Loyal (6-12m),46,0.1,38,0,Budget-conscious customers with moderate spending patterns
16531.0,21,7,1244.59,16.16,77,915,11.88,359,338,0.0206,Loyal (6-12m),43,0.9,68,2,Frequent buyers with consistent engagement
16532.0,17,3,6748.8,1687.2,4,2016,504.0,338,321,0.0093,Loyal (6-12m),39,0.9,96,2,Frequent buyers with consistent engagement
16533.0,18,3,1095.56,6.19,177,612,3.46,67,49,0.06,Recent (1-3m),35,0.1,64,0,Budget-conscious customers with moderate spending patterns
16535.0,4,1,593.75,19.15,31,356,11.48,4,0,1.0,New (0-30d),48,0.1,45,0,Budget-conscious customers with moderate spending patterns
16536.0,109,1,548.97,9.98,55,251,4.56,109,0,1.0,Regular (3-6m),30,0.1,43,0,Budget-conscious customers with moderate spending patterns
16539.0,2,4,1388.81,30.86,45,477,10.6,372,370,0.0108,VIP (1y+),31,1.0,71,2,Frequent buyers with consistent engagement
16542.0,53,1,119.62,23.92,5,46,9.2,53,0,1.0,Recent (1-3m),50,0.1,6,0,Budget-conscious customers with moderate spending patterns
16545.0,164,1,339.3,113.1,3,78,26.0,164,0,1.0,Regular (3-6m),51,0.1,29,0,Budget-conscious customers with moderate spending patterns
16546.0,290,2,787.15,31.49,25,549,21.96,372,82,0.0241,VIP (1y+),30,0.2,55,0,Budget-conscious customers with moderate spending patterns
16549.0,9,10,4154.64,4.24,981,2365,2.41,333,324,0.0308,Loyal (6-12m),37,0.9,92,2,Frequent buyers with consistent engagement
16550.0,108,5,2298.97,9.16,251,1540,6.14,367,259,0.0192,VIP (1y+),18,0.7,82,2,Frequent buyers with consistent engagement
16551.0,95,3,922.12,28.82,32,970,30.31,336,241,0.0124,Loyal (6-12m),26,0.7,59,2,Frequent buyers with consistent engagement
16552.0,242,2,379.73,22.34,17,219,12.88,373,131,0.0152,VIP (1y+),39,0.4,32,0,Budget-conscious customers with moderate spending patterns
16553.0,162,12,5719.82,68.09,84,4600,54.76,359,197,0.0606,Loyal (6-12m),18,0.5,95,2,Frequent buyers with consistent engagement
16554.0,41,3,837.1,16.1,52,402,7.73,331,290,0.0103,Loyal (6-12m),18,0.8,57,2,Frequent buyers with consistent engagement
16555.0,34,2,285.89,16.82,17,175,10.29,109,75,0.0263,Regular (3-6m),37,0.2,23,0,Budget-conscious customers with moderate spending patterns
16556.0,66,7,3313.79,16.01,207,1890,9.13,359,293,0.0238,Loyal (6-12m),24,0.8,89,2,Frequent buyers with consistent engagement
16557.0,23,2,281.85,25.62,11,111,10.09,136,113,0.0175,Regular (3-6m),50,0.3,22,0,Budget-conscious customers with moderate spending patterns
16558.0,0,20,8338.49,18.13,460,5377,11.69,366,366,0.0545,VIP (1y+),59,1.0,97,2,Frequent buyers with consistent engagement
16560.0,26,2,841.41,15.03,56,500,8.93,357,331,0.006,Loyal (6-12m),30,0.9,57,2,Frequent buyers with consistent engagement
16561.0,5,2,511.12,16.49,31,244,7.87,59,54,0.0364,Recent (1-3m),50,0.1,41,0,Budget-conscious customers with moderate spending patterns
16563.0,53,1,1077.74,56.72,19,486,25.58,53,0,1.0,Recent (1-3m),28,0.1,64,0,Budget-conscious customers with moderate spending patterns
16565.0,363,1,173.7,57.9,3,46,15.33,363,0,1.0,Loyal (6-12m),22,0.1,12,0,Budget-conscious customers with moderate spending patterns
16566.0,14,5,614.66,34.15,18,362,20.11,292,278,0.0179,Loyal (6-12m),41,0.8,47,2,Frequent buyers with consistent engagement
16567.0,193,2,865.6,24.73,35,996,28.46,336,143,0.0139,Loyal (6-12m),37,0.4,58,0,Budget-conscious customers with moderate spending patterns
16569.0,2,1,124.2,24.84,5,93,18.6,2,0,1.0,New (0-30d),54,0.1,7,0,Budget-conscious customers with moderate spending patterns
16570.0,14,10,3738.4,29.67,126,2112,16.76,311,297,0.0336,Loyal (6-12m),19,0.8,90,2,Frequent buyers with consistent engagement
16571.0,26,3,1421.69,16.34,87,1239,14.24,281,255,0.0117,Loyal (6-12m),58,0.7,71,2,Frequent buyers with consistent engagement
16572.0,126,3,1009.6,17.71,57,532,9.33,275,149,0.02,Loyal (6-12m),45,0.4,62,0,Budget-conscious customers with moderate spending patterns
16573.0,84,2,663.61,15.8,42,360,8.57,289,205,0.0097,Loyal (6-12m),51,0.6,49,2,Frequent buyers with consistent engagement
16574.0,70,1,451.44,16.12,28,416,14.86,70,0,1.0,Recent (1-3m),37,0.1,38,0,Budget-conscious customers with moderate spending patterns
16581.0,182,1,105.84,11.76,9,134,14.89,182,0,1.0,Loyal (6-12m),25,0.1,4,0,Budget-conscious customers with moderate spending patterns
16582.0,112,1,313.62,52.27,6,164,27.33,112,0,1.0,Regular (3-6m),33,0.1,26,0,Budget-conscious customers with moderate spending patterns
16583.0,373,1,233.45,16.68,14,111,7.93,373,0,1.0,VIP (1y+),46,0.1,19,0,Budget-conscious customers with moderate spending patterns
16584.0,79,2,936.08,33.43,28,646,23.07,253,174,0.0114,Loyal (6-12m),28,0.5,60,2,Frequent buyers with consistent engagement
16586.0,248,1,463.95,57.99,8,95,11.88,248,0,1.0,Loyal (6-12m),31,0.1,39,0,Budget-conscious customers with moderate spending patterns
16587.0,231,1,225.15,17.32,13,71,5.46,231,0,1.0,Loyal (6-12m),40,0.1,18,0,Budget-conscious customers with moderate spending patterns
16589.0,70,3,459.24,13.92,33,368,11.15,160,90,0.033,Regular (3-6m),32,0.2,38,0,Budget-conscious customers with moderate spending patterns
16591.0,68,1,213.5,21.35,10,41,4.1,68,0,1.0,Recent (1-3m),56,0.1,16,0,Budget-conscious customers with moderate spending patterns
16592.0,3,16,4113.68,19.04,216,2927,13.55,287,284,0.0561,Loyal (6-12m),47,0.8,92,2,Frequent buyers with consistent engagement
16593.0,50,3,330.03,12.22,27,116,4.3,327,277,0.0108,Loyal (6-12m),32,0.8,28,2,Frequent buyers with consistent engagement
16594.0,74,1,181.09,3.42,53,64,1.21,74,0,1.0,Recent (1-3m),42,0.1,13,0,Budget-conscious customers with moderate spending patterns
16595.0,60,1,360.16,4.24,85,335,3.94,60,0,1.0,Recent (1-3m),64,0.1,31,0,Budget-conscious customers with moderate spending patterns
16596.0,15,2,250.15,20.85,12,97,8.08,365,350,0.0057,Loyal (6-12m),64,1.0,20,2,Frequent buyers with consistent engagement
16597.0,3,1,90.04,12.86,7,184,26.29,3,0,1.0,New (0-30d),37,0.1,3,0,Budget-conscious customers with moderate spending patterns
16598.0,285,1,145.05,14.5,10,73,7.3,285,0,1.0,Loyal (6-12m),38,0.1,9,0,Budget-conscious customers with moderate spending patterns
16600.0,3,6,813.52,13.12,62,1145,18.47,338,335,0.0179,Loyal (6-12m),41,0.9,56,2,Frequent buyers with consistent engagement
16601.0,40,1,244.8,7.9,31,134,4.32,40,0,1.0,Recent (1-3m),26,0.1,20,0,Budget-conscious customers with moderate spending patterns
16602.0,35,1,528.08,18.21,29,336,11.59,35,0,1.0,Recent (1-3m),35,0.1,42,0,Budget-conscious customers with moderate spending patterns
16603.0,74,2,482.47,14.19,34,480,14.12,90,16,0.1176,Recent (1-3m),55,0.1,39,0,Budget-conscious customers with moderate spending patterns
16607.0,17,14,3347.71,19.46,172,2859,16.62,358,341,0.0409,Loyal (6-12m),28,0.9,89,2,Frequent buyers with consistent engagement
16609.0,14,7,5493.46,19.9,276,2420,8.77,252,238,0.0293,Loyal (6-12m),38,0.7,94,2,Frequent buyers with consistent engagement
16610.0,218,1,75.66,12.61,6,66,11.0,218,0,1.0,Loyal (6-12m),38,0.1,2,0,Budget-conscious customers with moderate spending patterns
16611.0,185,1,129.49,12.95,10,47,4.7,185,0,1.0,Loyal (6-12m),49,0.1,7,0,Budget-conscious customers with moderate spending patterns
16612.0,32,4,1187.66,17.99,66,506,7.67,311,279,0.0143,Loyal (6-12m),45,0.8,66,2,Frequent buyers with consistent engagement
16613.0,69,1,618.59,20.62,30,293,9.77,69,0,1.0,Recent (1-3m),31,0.1,47,0,Budget-conscious customers with moderate spending patterns
16614.0,182,1,506.19,19.47,26,223,8.58,182,0,1.0,Loyal (6-12m),43,0.1,41,0,Budget-conscious customers with moderate spending patterns
16616.0,14,2,500.42,15.16,33,370,11.21,156,142,0.014,Regular (3-6m),40,0.4,41,0,Budget-conscious customers with moderate spending patterns
16617.0,235,1,151.85,30.37,5,91,18.2,235,0,1.0,Loyal (6-12m),38,0.1,9,0,Budget-conscious customers with moderate spending patterns
16618.0,30,5,2647.59,27.58,96,1363,14.2,322,292,0.0171,Loyal (6-12m),51,0.8,85,2,Frequent buyers with consistent engagement
16619.0,263,1,226.21,16.16,14,133,9.5,263,0,1.0,Loyal (6-12m),18,0.1,18,0,Budget-conscious customers with moderate spending patterns
16620.0,3,2,178.96,19.88,9,88,9.78,260,257,0.0078,Loyal (6-12m),21,0.7,13,0,Budget-conscious customers with moderate spending patterns
16621.0,51,4,813.48,28.05,29,302,10.41,277,226,0.0176,Loyal (6-12m),55,0.6,56,2,Frequent buyers with consistent engagement
16623.0,245,1,129.45,25.89,5,39,7.8,245,0,1.0,Loyal (6-12m),32,0.1,7,0,Budget-conscious customers with moderate spending patterns
16624.0,80,2,810.57,16.89,48,488,10.17,196,116,0.0171,Loyal (6-12m),38,0.3,56,0,Budget-conscious customers with moderate spending patterns
16625.0,274,1,333.08,14.48,23,164,7.13,274,0,1.0,Loyal (6-12m),25,0.1,28,0,Budget-conscious customers with moderate spending patterns
16626.0,0,17,4413.1,24.65,179,2690,15.03,266,266,0.0637,Loyal (6-12m),32,0.7,93,2,Frequent buyers with consistent engagement
16627.0,78,1,322.8,16.14,20,162,8.1,78,0,1.0,Recent (1-3m),65,0.1,27,0,Budget-conscious customers with moderate spending patterns
16628.0,29,5,2188.05,18.7,117,1205,10.3,234,205,0.0243,Loyal (6-12m),34,0.6,81,2,Frequent buyers with consistent engagement
16629.0,73,2,417.73,6.53,64,493,7.7,95,22,0.087,Regular (3-6m),18,0.1,36,0,Budget-conscious customers with moderate spending patterns
16633.0,16,6,2883.1,18.97,152,1138,7.49,233,217,0.0275,Loyal (6-12m),56,0.6,87,2,Frequent buyers with consistent engagement
16634.0,222,2,217.9,24.21,9,82,9.11,371,149,0.0133,VIP (1y+),39,0.4,17,0,Budget-conscious customers with moderate spending patterns
16637.0,31,4,1154.47,16.73,69,927,13.43,225,194,0.0205,Loyal (6-12m),22,0.5,66,2,Frequent buyers with consistent engagement
16638.0,22,10,1680.72,17.88,94,1255,13.35,368,346,0.0288,VIP (1y+),42,0.9,75,2,Frequent buyers with consistent engagement
16639.0,30,3,1257.51,25.15,50,510,10.2,235,205,0.0146,Loyal (6-12m),48,0.6,68,2,Frequent buyers with consistent engagement
16641.0,105,1,231.1,19.26,12,256,21.33,105,0,1.0,Regular (3-6m),39,0.1,18,0,Budget-conscious customers with moderate spending patterns
16642.0,4,2,688.33,20.24,34,479,14.09,207,203,0.0098,Loyal (6-12m),31,0.6,51,2,Frequent buyers with consistent engagement
16643.0,245,1,487.51,18.06,27,269,9.96,245,0,1.0,Loyal (6-12m),30,0.1,40,0,Budget-conscious customers with moderate spending patterns
16644.0,177,2,833.78,13.45,62,826,13.32,211,34,0.0571,Loyal (6-12m),59,0.1,57,0,Budget-conscious customers with moderate spending patterns
16647.0,169,2,214.06,15.29,14,146,10.43,204,35,0.0556,Loyal (6-12m),37,0.1,16,0,Budget-conscious customers with moderate spending patterns
16648.0,42,1,290.66,15.3,19,281,14.79,42,0,1.0,Recent (1-3m),49,0.1,23,0,Budget-conscious customers with moderate spending patterns
16650.0,71,1,518.42,21.6,24,372,15.5,71,0,1.0,Recent (1-3m),30,0.1,42,0,Budget-conscious customers with moderate spending patterns
16652.0,58,7,6773.97,57.41,118,3283,27.82,272,214,0.0326,Loyal (6-12m),37,0.6,96,2,Frequent buyers with consistent engagement
16653.0,15,2,1212.66,17.57,69,733,10.62,70,55,0.0357,Recent (1-3m),48,0.2,67,0,Budget-conscious customers with moderate spending patterns
16654.0,140,4,601.27,20.73,29,282,9.72,367,227,0.0175,VIP (1y+),63,0.6,46,2,Frequent buyers with consistent engagement
16655.0,17,6,3794.52,14.54,261,2367,9.07,331,314,0.019,Loyal (6-12m),58,0.9,91,2,Frequent buyers with consistent engagement
16656.0,21,15,8625.8,118.16,73,8894,121.84,364,343,0.0436,Loyal (6-12m),57,0.9,97,2,Frequent buyers with consistent engagement
16657.0,9,4,933.62,4.49,208,1229,5.91,254,245,0.0163,Loyal (6-12m),23,0.7,60,2,Frequent buyers with consistent engagement
16658.0,367,1,123.24,15.4,8,40,5.0,367,0,1.0,VIP (1y+),48,0.1,7,0,Budget-conscious customers with moderate spending patterns
16659.0,188,1,39.12,19.56,2,72,36.0,188,0,1.0,Loyal (6-12m),38,0.1,1,0,Budget-conscious customers with moderate spending patterns
16660.0,15,4,1267.65,79.23,16,571,35.69,319,304,0.0131,Loyal (6-12m),48,0.8,68,2,Frequent buyers with consistent engagement
16665.0,361,1,135.4,15.04,9,59,6.56,361,0,1.0,Loyal (6-12m),43,0.1,8,0,Budget-conscious customers with moderate spending patterns
16666.0,18,1,118.98,3.72,32,233,7.28,18,0,1.0,New (0-30d),50,0.1,6,0,Budget-conscious customers with moderate spending patterns
16667.0,67,2,570.13,10.76,53,237,4.47,283,216,0.0092,Loyal (6-12m),19,0.6,44,0,Budget-conscious customers with moderate spending patterns
16668.0,14,6,306.72,15.34,20,318,15.9,284,270,0.0221,Loyal (6-12m),42,0.7,25,0,Budget-conscious customers with moderate spending patterns
16669.0,23,3,1374.87,8.59,160,888,5.55,77,54,0.0545,Recent (1-3m),52,0.1,70,0,Budget-conscious customers with moderate spending patterns
16670.0,16,11,4095.9,16.25,252,2556,10.14,358,342,0.0321,Loyal (6-12m),59,0.9,92,2,Frequent buyers with consistent engagement
16671.0,27,3,1692.27,282.04,6,875,145.83,164,137,0.0217,Regular (3-6m),27,0.4,75,2,Frequent buyers with consistent engagement
16672.0,1,20,8134.94,71.36,114,2832,24.84,266,265,0.0752,Loyal (6-12m),51,0.7,97,2,Frequent buyers with consistent engagement
16674.0,54,2,319.61,3.26,98,188,1.92,97,43,0.0455,Regular (3-6m),26,0.1,27,0,Budget-conscious customers with moderate spending patterns
16676.0,33,4,1592.12,17.89,89,636,7.15,336,303,0.0132,Loyal (6-12m),42,0.8,74,2,Frequent buyers with consistent engagement
16678.0,2,12,3109.99,19.08,163,2397,14.71,282,280,0.0427,Loyal (6-12m),30,0.8,88,2,Frequent buyers with consistent engagement
16679.0,365,1,129.75,43.25,3,29,9.67,365,0,1.0,Loyal (6-12m),50,0.1,7,0,Budget-conscious customers with moderate spending patterns
16680.0,42,1,183.7,18.37,10,94,9.4,42,0,1.0,Recent (1-3m),31,0.1,13,0,Budget-conscious customers with moderate spending patterns
16681.0,72,6,1770.34,40.24,44,1407,31.98,252,180,0.0331,Loyal (6-12m),54,0.5,76,2,Frequent buyers with consistent engagement
16682.0,4,5,1028.0,34.27,30,1040,34.67,187,183,0.0272,Loyal (6-12m),46,0.5,62,2,Frequent buyers with consistent engagement
16684.0,3,28,66653.56,240.63,277,50255,181.43,357,354,0.0789,Loyal (6-12m),51,1.0,100,1,High-value customers with strong purchasing power
16685.0,60,2,324.24,5.23,62,396,6.39,60,0,2.0,Recent (1-3m),53,0.1,27,0,Budget-conscious customers with moderate spending patterns
16686.0,46,7,3062.83,5.24,585,2030,3.47,354,308,0.0227,Loyal (6-12m),18,0.8,87,2,Frequent buyers with consistent engagement
16688.0,0,4,1260.86,20.34,62,804,12.97,60,60,0.0656,Recent (1-3m),61,0.2,68,0,Budget-conscious customers with moderate spending patterns
16689.0,75,2,422.6,32.51,13,330,25.38,81,6,0.2857,Recent (1-3m),38,0.1,36,0,Budget-conscious customers with moderate spending patterns
16690.0,71,2,225.58,18.8,12,138,11.5,201,130,0.0153,Loyal (6-12m),26,0.4,18,0,Budget-conscious customers with moderate spending patterns
16692.0,255,2,1276.0,425.33,3,152,50.67,288,33,0.0588,Loyal (6-12m),23,0.1,68,0,Budget-conscious customers with moderate spending patterns
16693.0,68,2,482.01,8.03,60,204,3.4,271,203,0.0098,Loyal (6-12m),39,0.6,39,0,Budget-conscious customers with moderate spending patterns
16696.0,134,4,657.9,65.79,10,146,14.6,247,113,0.0351,Loyal (6-12m),55,0.3,49,0,Budget-conscious customers with moderate spending patterns
16697.0,240,1,112.75,5.37,21,27,1.29,240,0,1.0,Loyal (6-12m),39,0.1,5,0,Budget-conscious customers with moderate spending patterns
16698.0,226,2,1998.0,399.6,5,840,168.0,252,26,0.0741,Loyal (6-12m),43,0.1,79,0,Budget-conscious customers with moderate spending patterns
16700.0,8,13,5076.55,16.48,308,4024,13.06,365,357,0.0363,Loyal (6-12m),46,1.0,94,2,Frequent buyers with consistent engagement
16701.0,8,13,5398.3,37.49,144,6393,44.4,361,353,0.0367,Loyal (6-12m),55,1.0,94,2,Frequent buyers with consistent engagement
16705.0,0,20,14034.99,51.98,270,5476,20.28,358,358,0.0557,Loyal (6-12m),26,1.0,99,2,Frequent buyers with consistent engagement
16706.0,36,3,531.35,4.32,123,249,2.02,113,77,0.0385,Regular (3-6m),29,0.2,42,0,Budget-conscious customers with moderate spending patterns
16708.0,45,1,656.63,24.32,27,285,10.56,45,0,1.0,Recent (1-3m),55,0.1,49,0,Budget-conscious customers with moderate spending patterns
16709.0,84,5,3029.87,38.35,79,851,10.77,281,197,0.0253,Loyal (6-12m),54,0.5,87,2,Frequent buyers with consistent engagement
16710.0,18,10,2483.04,6.18,402,1836,4.57,367,349,0.0286,VIP (1y+),18,1.0,84,2,Frequent buyers with consistent engagement
16711.0,2,5,1651.03,75.05,22,833,37.86,357,355,0.014,Loyal (6-12m),44,1.0,75,2,Frequent buyers with consistent engagement
16712.0,8,11,3645.43,8.16,447,1749,3.91,275,267,0.041,Loyal (6-12m),33,0.7,90,2,Frequent buyers with consistent engagement
16713.0,18,15,6923.13,11.09,624,4276,6.85,365,347,0.0431,Loyal (6-12m),40,1.0,96,2,Frequent buyers with consistent engagement
16714.0,218,3,1161.53,12.49,93,610,6.56,316,98,0.0303,Loyal (6-12m),28,0.3,66,0,Budget-conscious customers with moderate spending patterns
16715.0,77,1,301.72,15.88,19,642,33.79,77,0,1.0,Recent (1-3m),24,0.1,24,0,Budget-conscious customers with moderate spending patterns
16716.0,266,2,901.2,450.6,2,120,60.0,310,44,0.0444,Loyal (6-12m),76,0.1,59,0,Budget-conscious customers with moderate spending patterns
16717.0,23,6,3858.38,19.39,199,1866,9.38,365,342,0.0175,Loyal (6-12m),31,0.9,91,2,Frequent buyers with consistent engagement
16718.0,368,1,623.75,13.86,45,413,9.18,368,0,1.0,VIP (1y+),49,0.1,47,0,Budget-conscious customers with moderate spending patterns
16719.0,14,7,1790.42,8.91,201,1204,5.99,368,354,0.0197,VIP (1y+),65,1.0,77,2,Frequent buyers with consistent engagement
16720.0,25,1,155.24,5.75,27,182,6.74,25,0,1.0,New (0-30d),47,0.1,10,0,Budget-conscious customers with moderate spending patterns
16721.0,261,1,292.47,7.9,37,172,4.65,261,0,1.0,Loyal (6-12m),31,0.1,23,0,Budget-conscious customers with moderate spending patterns
16722.0,16,13,4730.81,21.03,225,5001,22.23,367,351,0.0369,VIP (1y+),35,1.0,93,2,Frequent buyers with consistent engagement
16723.0,90,2,589.15,13.7,43,399,9.28,107,17,0.1111,Regular (3-6m),74,0.1,45,0,Budget-conscious customers with moderate spending patterns
16725.0,301,7,781.02,5.17,151,294,1.95,370,69,0.1,VIP (1y+),30,0.2,55,0,Budget-conscious customers with moderate spending patterns
16726.0,25,5,1382.02,7.47,185,977,5.28,360,335,0.0149,Loyal (6-12m),46,0.9,70,2,Frequent buyers with consistent engagement
16727.0,363,1,272.82,5.93,46,177,3.85,363,0,1.0,Loyal (6-12m),27,0.1,22,0,Budget-conscious customers with moderate spending patterns
16728.0,45,4,1054.67,3.92,269,677,2.52,263,218,0.0183,Loyal (6-12m),38,0.6,63,2,Frequent buyers with consistent engagement
16729.0,37,21,7239.92,10.97,660,5783,8.76,240,203,0.1029,Loyal (6-12m),42,0.6,96,2,Frequent buyers with consistent engagement
16730.0,51,3,743.11,9.06,82,994,12.12,318,267,0.0112,Loyal (6-12m),39,0.7,53,2,Frequent buyers with consistent engagement
16732.0,31,1,603.75,21.56,28,317,11.32,31,0,1.0,Recent (1-3m),55,0.1,46,0,Budget-conscious customers with moderate spending patterns
16734.0,51,3,650.51,12.27,53,346,6.53,113,62,0.0476,Regular (3-6m),62,0.2,49,0,Budget-conscious customers with moderate spending patterns
16735.0,78,5,2300.56,18.4,125,1573,12.58,333,255,0.0195,Loyal (6-12m),36,0.7,82,2,Frequent buyers with consistent engagement
16737.0,52,1,417.6,417.6,1,288,288.0,52,0,1.0,Recent (1-3m),30,0.1,36,0,Budget-conscious customers with moderate spending patterns
16738.0,297,1,3.75,3.75,1,3,3.0,297,0,1.0,Loyal (6-12m),27,0.1,0,0,Budget-conscious customers with moderate spending patterns
16739.0,176,1,323.0,24.85,13,172,13.23,176,0,1.0,Regular (3-6m),42,0.1,27,0,Budget-conscious customers with moderate spending patterns
16742.0,46,1,464.9,464.9,1,1,1.0,46,0,1.0,Recent (1-3m),61,0.1,39,0,Budget-conscious customers with moderate spending patterns
16743.0,28,7,2238.09,11.72,191,2047,10.72,358,330,0.0211,Loyal (6-12m),40,0.9,82,2,Frequent buyers with consistent engagement
16744.0,10,7,1304.76,5.39,242,805,3.33,172,162,0.0429,Regular (3-6m),30,0.4,69,2,Frequent buyers with consistent engagement
16745.0,86,17,7194.3,20.15,357,6735,18.87,311,225,0.0752,Loyal (6-12m),29,0.6,96,2,Frequent buyers with consistent engagement
16746.0,4,18,6697.66,14.92,449,4665,10.39,358,354,0.0507,Loyal (6-12m),50,1.0,96,2,Frequent buyers with consistent engagement
16747.0,37,2,836.06,19.91,42,583,13.88,67,30,0.0645,Recent (1-3m),48,0.1,57,0,Budget-conscious customers with moderate spending patterns
16748.0,17,5,1515.9,21.97,69,880,12.75,333,316,0.0158,Loyal (6-12m),31,0.9,73,2,Frequent buyers with consistent engagement
16750.0,44,5,623.93,6.57,95,214,2.25,231,187,0.0266,Loyal (6-12m),38,0.5,47,0,Budget-conscious customers with moderate spending patterns
16751.0,30,1,1764.72,70.59,25,1031,41.24,30,0,1.0,New (0-30d),49,0.1,76,0,Budget-conscious customers with moderate spending patterns
16752.0,372,1,207.5,23.06,9,54,6.0,372,0,1.0,VIP (1y+),44,0.1,16,0,Budget-conscious customers with moderate spending patterns
16753.0,57,1,223.92,6.59,34,189,5.56,57,0,1.0,Recent (1-3m),44,0.1,18,0,Budget-conscious customers with moderate spending patterns
16754.0,371,1,2002.4,1001.2,2,4280,2140.0,371,0,1.0,VIP (1y+),35,0.1,79,0,Budget-conscious customers with moderate spending patterns
16755.0,113,3,1496.83,8.8,170,1064,6.26,315,202,0.0148,Loyal (6-12m),32,0.6,72,2,Frequent buyers with consistent engagement
16756.0,214,1,239.4,18.42,13,106,8.15,214,0,1.0,Loyal (6-12m),54,0.1,19,0,Budget-conscious customers with moderate spending patterns
16757.0,318,1,106.83,15.26,7,81,11.57,318,0,1.0,Loyal (6-12m),18,0.1,4,0,Budget-conscious customers with moderate spending patterns
16758.0,64,1,369.34,16.79,22,203,9.23,64,0,1.0,Recent (1-3m),25,0.1,31,0,Budget-conscious customers with moderate spending patterns
16759.0,7,3,789.79,18.8,42,609,14.5,30,23,0.125,New (0-30d),58,0.1,55,0,Budget-conscious customers with moderate spending patterns
16761.0,96,1,316.62,24.36,13,341,26.23,96,0,1.0,Regular (3-6m),50,0.1,26,0,Budget-conscious customers with moderate spending patterns
16762.0,19,3,1501.38,16.87,89,618,6.94,143,124,0.024,Regular (3-6m),32,0.3,72,0,Budget-conscious customers with moderate spending patterns
16763.0,198,1,611.85,26.6,23,319,13.87,198,0,1.0,Loyal (6-12m),24,0.1,47,0,Budget-conscious customers with moderate spending patterns
16764.0,3,13,2799.25,3.96,706,1259,1.78,142,139,0.0929,Regular (3-6m),52,0.4,86,2,Frequent buyers with consistent engagement
16765.0,293,1,34.0,34.0,1,4,4.0,293,0,1.0,Loyal (6-12m),57,0.1,0,0,Budget-conscious customers with moderate spending patterns
16766.0,272,2,1145.6,33.69,34,536,15.76,272,0,2.0,Loyal (6-12m),46,0.1,66,0,Budget-conscious customers with moderate spending patterns
16767.0,30,11,5580.6,25.14,222,4435,19.98,315,285,0.0385,Loyal (6-12m),41,0.8,95,2,Frequent buyers with consistent engagement
